Real Name,Type,Parent Class,Readable Name,Description
b,(Lff;IIII)V,kv,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,kn,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,ik,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,jy,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,ja,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,hv,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,gl,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,hs,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,gv,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,go,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,dn,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,em,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,do,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,df,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,cu,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,bo,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,ba,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,bl,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,aw,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,ao,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,ah,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
b,(Lff;IIII)V,af,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
g,()I,ii,getTotalArmorValue,"Based on the damage values and maximum damage values of each armor item, returns the current armor value."
a,(II)I,jf,getSlotIndex,Computes the index of the slot for the hash and slot count passed in.
a,(ILjava/lang/Object;)V,jf,addKey,Adds a key and associated value to this map
e,(I)Liv;,jf,removeEntry,Removes the specified entry from the map and returns it
b,(I)Z,jf,containsItem,Returns true if this hash table contains the specified item.
a,()V,jf,clearMap,Removes all entries from the map
a,(I)Ljava/lang/Object;,jf,lookup,Returns the object associated to a key
d,(I)Ljava/lang/Object;,jf,removeObject,Removes the specified object from the map and returns it
h,(I)V,jf,grow,Increases the number of hash slots
b,(I)V,ko,sortForward,Sorts a point to the right
a,(Lb;F)V,ko,changeDistance,Changes the provided point's distance to target
b,()Lb;,ko,dequeue,Returns and removes the first point in the path
a,()I,iv,getHash,*
a,()V,ko,clearPath,Clears the path
e,(F)F,ic,abs,*
b,()Ljava/lang/Object;,iv,getValue,*
a,(I)V,ko,sortBack,Sorts a point to the left
a,(Lb;)Lb;,ko,addPoint,Adds a point to the path
c,(F)F,ic,sqrt_float,*
a,(Lgi;Ljava/lang/String;Ljava/lang/String;)Lfi;,hl,login,Called when a player tries to login. Checks whether they are banned/server is full etc.
a,(Lad;)V,lc,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lep;)F,ep,getDistanceToEntity,Returns the distance to the entity. Args: entity
a,(Lad;)V,lj,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,id,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,kq,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,kc,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,ji,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,jc,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,ir,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,hf,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,gx,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,gu,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,ep,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,gq,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,ge,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,gc,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,ft,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,en,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,dh,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,cx,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,ca,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,ct,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,ch,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
g,(Ljava/lang/String;)Z,hl,isOp,"Returns true if the player is an OP, false otherwise."
a,(Lad;)V,bq,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lad;)V,bp,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,()Z,kc,getCanSpawnHere,Checks if the entity's current position is a valid location to spawn this entity.
a,(Lad;)V,bf,writeEntityToNBT,(abstract) Protected helper method to write subclass entity data to NBT.
a,(Lep;Lel;Ljava/util/List;)V,kx,getEntitiesWithinAABBForEntity,"Fills the given list of all entities that intersect within the given bounding box that aren't the passed entity Args: entity, aabb, listToFill"
a,(DD)D,ic,abs_max,Maximum of the absolute value of two numbers.
a,(III)I,kx,getBlockID,Return the ID of a block in the chunk.
d,(Lad;)V,ep,writeToNBT,Save the entity to NBT (calls an abstract helper method to write extra data)
d,()V,hl,savePlayerStates,Saves all of the player's states
c,(Lfi;)V,hl,playerLoggedOut,Called when a player disconnects from the game. Writes player data to disk and removes them from the world.
h,(Lff;III)F,s,getGrowthRate,"Gets the growth rate for the crop. Setup to encourage rows by halving growth rate if there is diagonals, crops on different sides that aren't opposing, and by adding growth for every crop next to this one (and for crop below this one). Args: x, y, z"
a,(Ljx;IIII)Z,ja,shouldSideBeRendered,"Returns true if the given side of this block type should be rendered, if the adjacent block is at the given coordinates.  Args: blockAccess, x, y, z, side"
a,(Ljx;IIII)Z,kz,shouldSideBeRendered,"Returns true if the given side of this block type should be rendered, if the adjacent block is at the given coordinates.  Args: blockAccess, x, y, z, side"
a,(Ljx;IIII)Z,ix,shouldSideBeRendered,"Returns true if the given side of this block type should be rendered, if the adjacent block is at the given coordinates.  Args: blockAccess, x, y, z, side"
a,(Ljx;IIII)Z,gv,shouldSideBeRendered,"Returns true if the given side of this block type should be rendered, if the adjacent block is at the given coordinates.  Args: blockAccess, x, y, z, side"
a,(Ljx;IIII)Z,ao,shouldSideBeRendered,"Returns true if the given side of this block type should be rendered, if the adjacent block is at the given coordinates.  Args: blockAccess, x, y, z, side"
a,(Ljx;IIII)Z,et,shouldSideBeRendered,"Returns true if the given side of this block type should be rendered, if the adjacent block is at the given coordinates.  Args: blockAccess, x, y, z, side"
a,(Ljx;IIII)Z,dn,shouldSideBeRendered,"Returns true if the given side of this block type should be rendered, if the adjacent block is at the given coordinates.  Args: blockAccess, x, y, z, side"
a,(Ljx;IIII)Z,w,shouldSideBeRendered,"Returns true if the given side of this block type should be rendered, if the adjacent block is at the given coordinates.  Args: blockAccess, x, y, z, side"
e,(Lff;III)V,kv,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
a,(Ljx;IIII)Z,t,shouldSideBeRendered,"Returns true if the given side of this block type should be rendered, if the adjacent block is at the given coordinates.  Args: blockAccess, x, y, z, side"
e,(Lff;III)V,kz,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
e,(Lff;III)V,jy,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
e,(Lff;III)V,jp,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
e,(Lff;III)V,hv,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
e,(Lff;III)V,gv,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
e,(Lff;III)V,gl,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
e,(Lff;III)V,et,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
e,(Lff;III)V,fd,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
e,(Lff;III)V,fb,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
e,(Lff;III)V,em,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
e,(Lff;III)V,du,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
e,(Lff;III)V,dn,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
e,(Lff;III)V,bl,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
e,(Lff;III)V,cu,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
e,(Lff;III)V,bo,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
e,(Lff;III)V,az,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
c,(Lel;)Z,ff,isBoundingBoxBurning,*
e,(Lff;III)V,aw,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
c,(II)Lkx;,ff,getChunkFromChunkCoords,"Returns back a chunk looked up by chunk coordinates Args: x, y"
b,(Leb;IIII)V,ff,setLightValue,"Sets the light value either into the sky map or block map depending on if enumSkyBlock is set to sky or block. Args: enumSkyBlock, x, y, z, lightValue"
a,(Lep;)Z,ff,entityJoinedWorld,Called when an entity is spawned in the world. This includes players.
c,(I)Lgv;,gv,setLightOpacity,Sets how much light is blocked going through this block. Returns the object for convenience in constructing.
k,(IIII)V,ff,notifyBlockOfNeighborChange,"Notifies a block that one of its neighbor change to the specified type Args: x, y, z, blockID"
a,()Z,hz,getCanSpawnHere,Checks if the entity's current position is a valid location to spawn this entity.
a,()Z,lc,getCanSpawnHere,Checks if the entity's current position is a valid location to spawn this entity.
a,()Z,gx,getCanSpawnHere,Checks if the entity's current position is a valid location to spawn this entity.
a,()Z,gu,getCanSpawnHere,Checks if the entity's current position is a valid location to spawn this entity.
a,()Z,bk,getCanSpawnHere,Checks if the entity's current position is a valid location to spawn this entity.
a,()Z,bf,getCanSpawnHere,Checks if the entity's current position is a valid location to spawn this entity.
P,()V,lc,jump,causes this entity to jump (or at least move upwards)
O,()V,lc,spawnExplosionParticle,*
f,(Lbs;)Ljava/lang/Thread;,bs,getWriteThread,Returns the write thread.
d,(Lbs;)V,bs,sendNetworkPacket,Static accessor to sendPacket.
e,(Lbs;)Ljava/lang/Thread;,bs,getReadThread,Returns the read thread.
b,(Lbs;)Z,bs,isServerTerminating,Is the server terminating? Client side aways returns false.
t,()Z,ep,handleLavaMovement,*
f,()V,bs,readPacket,"Reads a single packet from the input stream and adds it to the read queue. If no packet is read, it shuts down the network."
a,(Lbs;)Z,bs,isRunning,Whether the network is operational.
a,(Ljava/lang/String;Ljv;)Z,hl,sendPacketToPlayer,sends a packet to the player with the name specified
a,(Ljv;)V,bs,addToSendQueue,Adds the packet to the correct send queue (chunk data packets go to a separate queue).
d,()I,bs,getNumChunkDataPackets,Returns the number of chunk data packets waiting to be sent.
e,()V,bs,sendPacket,"Sends a data packet if there is one to send, or sends a chunk data packet if there is one and the counter is up, or does nothing. If it sends a packet, it sleeps for 10ms."
a,(Lcv;)I,cv,comparer,Compares this tick entry to another tick entry for sorting purposes. Compared first based on the scheduled time and second based on tickEntryID.
a,()V,bs,processReadPackets,Checks timeouts and processes all pending read packets.
b,()Z,ff,isDaytime,Checks whether its daytime by seeing if the light subtracted from the skylight is less than 4
a,(J)Lcv;,cv,setScheduledTime,Sets the scheduled time for this tick entry
a,(Lb;)F,b,distanceTo,Returns the linear distance to another path point
a,()Z,b,isAssigned,Returns true if this point has already been assigned to a path
a,(Lel;)Z,ff,checkIfAABBIsClear,*
a,(Lo;)V,fs,handlePickupSpawn,*
a,(Lky;)V,kk,handleKickDisconnect,*
a,(Lky;)V,fs,handleKickDisconnect,*
a,(Liu;)V,fs,handleMobSpawn,*
a,(Ldd;)V,fs,handleEntityTeleport,*
a,(Laj;)V,gi,handleLogin,*
a,(Laj;)V,fs,handleLogin,*
a,(Ld;)V,fs,handleNamedEntitySpawn,*
a,(Ler;)V,fs,handleVehicleSpawn,*
h,(Ljava/lang/String;)Lfi;,hl,getPlayerEntity,gets the player entity for the player with the name specified
a,()B,kr,getType,Gets the type byte for the tag.
a,()B,ia,getType,Gets the type byte for the tag.
a,()B,jo,getType,Gets the type byte for the tag.
a,()B,hi,getType,Gets the type byte for the tag.
a,()B,gr,getType,Gets the type byte for the tag.
a,()B,ez,getType,Gets the type byte for the tag.
a,()B,q,getType,Gets the type byte for the tag.
a,()B,es,getType,Gets the type byte for the tag.
a,()B,cm,getType,Gets the type byte for the tag.
a,(II)Z,ip,canCoordinateBeSpawn,"Will check if the x, z position specified is alright to be set as the map spawn point"
a,()B,e,getType,Gets the type byte for the tag.
a,()B,ad,getType,Gets the type byte for the tag.
a,()B,bz,getType,Gets the type byte for the tag.
a,(B)Lia;,ia,createTagOfType,"Creates and returns a new tag of the specified type, or null if invalid."
a,(II)Z,jm,canCoordinateBeSpawn,"Will check if the x, z position specified is alright to be set as the map spawn point"
a,(Lff;)V,jm,registerWorld,*
a,()V,jm,registerWorldChunkManager,*
a,()V,ip,registerWorldChunkManager,*
a,(FF)Ljq;,jq,getBiome,*
a,(Ljava/lang/String;)V,gi,kickUser,Disconnects the user with the given reason.
d_,()Z,lc,isByLadder,"returns true if this entity is by a ladder, false otherwise"
d_,()Z,iz,isByLadder,"returns true if this entity is by a ladder, false otherwise"
a,(Lep;Z)V,fm,updateEntityWithOptionalForce,*
a,(Lep;Z)V,ff,updateEntityWithOptionalForce,*
a,(Ljava/util/Random;)I,kv,quantityDropped,Returns the quantity of items to drop on block destruction.
a,(Lep;Lep;F)Ldc;,ff,getPathToEntity,*
a,(Ljava/util/Random;)I,ja,quantityDropped,Returns the quantity of items to drop on block destruction.
a,(Ljava/util/Random;)I,hm,quantityDropped,Returns the quantity of items to drop on block destruction.
a,(Ljava/util/Random;)I,gv,quantityDropped,Returns the quantity of items to drop on block destruction.
a,(Ljava/util/Random;)I,gy,quantityDropped,Returns the quantity of items to drop on block destruction.
a,(Ljava/util/Random;)I,fe,quantityDropped,Returns the quantity of items to drop on block destruction.
a,(Ljava/util/Random;)I,et,quantityDropped,Returns the quantity of items to drop on block destruction.
a,(Ljava/util/Random;)I,fl,quantityDropped,Returns the quantity of items to drop on block destruction.
a,(Ljava/util/Random;)I,dn,quantityDropped,Returns the quantity of items to drop on block destruction.
a,(Ljava/util/Random;)I,dy,quantityDropped,Returns the quantity of items to drop on block destruction.
a,(Ljava/util/Random;)I,do,quantityDropped,Returns the quantity of items to drop on block destruction.
a,(Ljava/util/Random;)I,cy,quantityDropped,Returns the quantity of items to drop on block destruction.
a,(Ljava/util/Random;)I,s,quantityDropped,Returns the quantity of items to drop on block destruction.
a,(Ljava/util/Random;)I,bm,quantityDropped,Returns the quantity of items to drop on block destruction.
a,(Ljava/util/Random;)I,t,quantityDropped,Returns the quantity of items to drop on block destruction.
a,(Ljava/util/Random;)I,k,quantityDropped,Returns the quantity of items to drop on block destruction.
a,(Ljava/util/Random;)I,bl,quantityDropped,Returns the quantity of items to drop on block destruction.
a,(Ljava/util/Random;)I,bi,quantityDropped,Returns the quantity of items to drop on block destruction.
a,(Ljava/util/Random;)I,ao,quantityDropped,Returns the quantity of items to drop on block destruction.
a,(Ljava/util/Random;)I,ah,quantityDropped,Returns the quantity of items to drop on block destruction.
a,(Ljava/util/Random;)I,ab,quantityDropped,Returns the quantity of items to drop on block destruction.
a_,(Lff;IIII)V,gv,dropBlockAsItem,Drops the specified block items
g,(Lff;IIII)V,ja,harvestBlock,*
a_,(Lff;IIII)V,et,dropBlockAsItem,Drops the specified block items
g,(Lff;IIII)V,gv,harvestBlock,*
a,(Lff;IIILgq;)Z,gv,blockActivated,"Called upon block activation (left or right click on the block.). The three integers represent x,y,z of the block."
a,(Lff;IIILgq;)Z,kn,blockActivated,"Called upon block activation (left or right click on the block.). The three integers represent x,y,z of the block."
a,(Lff;IIILgq;)Z,jy,blockActivated,"Called upon block activation (left or right click on the block.). The three integers represent x,y,z of the block."
a,(Lff;IIILgq;)Z,fp,blockActivated,"Called upon block activation (left or right click on the block.). The three integers represent x,y,z of the block."
a,(Lff;IIILgq;)Z,fk,blockActivated,"Called upon block activation (left or right click on the block.). The three integers represent x,y,z of the block."
a,(Lff;IIILgq;)Z,et,blockActivated,"Called upon block activation (left or right click on the block.). The three integers represent x,y,z of the block."
a,(Lff;IIILgq;)Z,fb,blockActivated,"Called upon block activation (left or right click on the block.). The three integers represent x,y,z of the block."
b,(II)Lhf;,ep,dropItem,"Drops an item stack at the entity's position. Args: itemID, count"
a,(Lff;IIILgq;)Z,c,blockActivated,"Called upon block activation (left or right click on the block.). The three integers represent x,y,z of the block."
a,(Lff;IIILgq;)Z,bm,blockActivated,"Called upon block activation (left or right click on the block.). The three integers represent x,y,z of the block."
a,(Lff;IIILgq;)Z,aw,blockActivated,"Called upon block activation (left or right click on the block.). The three integers represent x,y,z of the block."
d,(F)I,ic,floor_float,Returns the greatest integer less than or equal to the float argument
a,(Lil;Llc;)V,gm,hitEntity,*
a,(Lil;Llc;)V,dq,hitEntity,*
a,(Lil;Llc;)V,dz,hitEntity,*
a,(Lil;Llc;)V,ce,hitEntity,*
a,(Lep;)I,gm,getDamageVsEntity,*
a,(Lep;)I,dq,getDamageVsEntity,*
a,(Lep;)I,ce,getDamageVsEntity,*
a,(Lil;Z)V,gq,dropPlayerItemWithRandomChoice,*
a,(Lgv;)F,gq,getCurrentPlayerStrVsBlock,Returns how strong the player is against the specified block at this moment
a,(IIII)V,il,hitBlock,Calls the corresponding fct in di
d,(II)I,ff,getHeightValue,"Returns the y coordinate with a block in it at this x, z coordinate"
a,()Lgm;,il,getItem,Returns the object corresponding to the stack.
a,(IIIIII)V,fj,markBlockRangeNeedsUpdate,*
a,(IIIIII)V,bw,markBlockRangeNeedsUpdate,*
a,()V,bw,updateAllRenderers,*
a,()V,fj,updateAllRenderers,*
a,(Ljava/lang/String;DDDDDD)V,fj,spawnParticle,"Spawns a particle. Arg: particleType, x, y, z, velX, velY, velZ"
a,(Ljava/lang/String;DDDDDD)V,bw,spawnParticle,"Spawns a particle. Arg: particleType, x, y, z, velX, velY, velZ"
a,(Lep;)V,fj,obtainEntitySkin,*
a,(Ljava/lang/String;III)V,fj,playRecord,"Plays the specified record. Arg: recordName, x, y, z"
a,(Lep;)V,bw,obtainEntitySkin,*
a,(Ljava/lang/String;III)V,bw,playRecord,"Plays the specified record. Arg: recordName, x, y, z"
f,(II)Z,ff,chunkExists,"Returns whether a chunk exists at chunk coordinates x, y"
b,()Z,lf,getCanBlockGrass,Will prevent grass from growing on dirt underneath and kill any grass below it if it returns true
b,()Z,la,getCanBlockGrass,Will prevent grass from growing on dirt underneath and kill any grass below it if it returns true
b,()Z,as,getCanBlockGrass,Will prevent grass from growing on dirt underneath and kill any grass below it if it returns true
a,(Ljava/lang/String;DDDFF)V,fj,playSound,"Plays the specified sound. Arg: x, y, z, soundName, unknown1, unknown2"
a,(Ljava/lang/String;DDDFF)V,bw,playSound,"Plays the specified sound. Arg: x, y, z, soundName, unknown1, unknown2"
a,(III)I,is,getNibble,"Returns the nibble of data corresponding to the passed in i,j,k. j is at most 6 bits, k is at most 4."
a,(FF)V,lc,setSize,"Sets the width and height of the entity. Args: width, height"
a,(Lel;)Z,el,intersectsWith,Returns whether the given bounding box intersects with this one. Args: axisAlignedBB
a,(FF)V,ep,setSize,"Sets the width and height of the entity. Args: width, height"
c,(IIII)I,kx,getBlockLightValue,Gets the amount of light on a block taking into account sunlight
g,(IIII)V,ff,notifyBlocksOfNeighborChange,"Notifies neighboring blocks that this specified block changed  Args: x, y, z, blockID"
i,(IIII)Z,ff,isBlockProvidingPowerTo,"Is this block powering in the specified direction Args: x, y, z, direction"
r,()Z,hf,handleWaterMovement,Returns if this entity is in water and will end up adding the waters velocity to the entity
r,()Z,ep,handleWaterMovement,Returns if this entity is in water and will end up adding the waters velocity to the entity
l,()V,kq,setEntityDead,Will get destroyed next tick
l,()V,gq,setEntityDead,Will get destroyed next tick
l,()V,gx,setEntityDead,Will get destroyed next tick
l,()V,ep,setEntityDead,Will get destroyed next tick
b,(Lbn;)Z,el,isVecInXZ,Checks if the specified vector is within the XZ dimensions of the bounding box. Args: Vec3D
a,()Z,is,isValid,Returns if the byte array is null or not.
a,(DDD)Lel;,el,addCoord,"Adds the coordinates to the bounding box extending it if the point lies outside the current ranges. Args: x, y, z"
d,(DDD)Lel;,el,offset,"Offsets the current bounding box by the specified coordinates. Args: x, y, z"
a,()V,el,clearBoundingBoxPool,Sets the number of bounding boxes in use from the pool to 0 so they will be reused
a,(IIII)V,is,setNibble,Sets the nibble of data at i << 11 | k << 7 | j to l.
c,(III)Lla;,ff,getBlockMaterial,Returns the block's material.
c,(III)Lla;,jx,getBlockMaterial,Returns the block's material.
a,(F)V,lc,fall,Called when the mob is falling. Calculates and applies fall damage.
c,(III)Lla;,ex,getBlockMaterial,Returns the block's material.
a,(Ljava/lang/String;F)V,ad,setFloat,Stores a new NBTTagFloat with the given float value into the map with the given string key.
a,(Ljava/lang/String;J)V,ad,setLong,Stores a new NBTTagLong with the given long value into the map with the given string key.
a,(F)V,iz,fall,Called when the mob is falling. Calculates and applies fall damage.
a,(F)V,ji,fall,Called when the mob is falling. Calculates and applies fall damage.
a,(F)V,ep,fall,Called when the mob is falling. Calculates and applies fall damage.
j,(Ljava/lang/String;)Lad;,ad,getCompoundTag,"Retrieves a NBTTagCompound subtag matching the specified key, or a new empty NBTTagCompound if no such key was stored."
b,(II)I,ii,addItemsToInventory,Adds the j items of type i to inventory and returns the number of items that couldn't fit (0 if they all fit).
b,(II)Lkx;,ks,provideChunk,*
b,(II)Lkx;,ki,provideChunk,*
b,(II)Lkx;,ke,provideChunk,*
b,(II)Lkx;,ck,provideChunk,*
a,(ZLkf;)Z,ks,saveWorld,Called to save the world
b,(II)Lkx;,cg,provideChunk,*
a,(ZLkf;)Z,ki,saveWorld,Called to save the world
a,(ZLkf;)Z,ke,saveWorld,Called to save the world
a,(ZLkf;)Z,ck,saveWorld,Called to save the world
a,(II)Z,ki,chunkExists,"Checks to see if a chunk exists at x, y"
a,(ZLkf;)Z,cg,saveWorld,Called to save the world
d,(Ljava/lang/String;)I,ad,getInteger,"Retrieves an integer value using the specified key, or 0 if no such key was stored."
a,(II)Z,ks,chunkExists,"Checks to see if a chunk exists at x, y"
a,(II)Z,ke,chunkExists,"Checks to see if a chunk exists at x, y"
b,(Les;)V,ii,readFromNBT,Reads from the given tag list and fills the slots in the inventory with the correct items.
a,(II)Z,ck,chunkExists,"Checks to see if a chunk exists at x, y"
a,(II)Z,cg,chunkExists,"Checks to see if a chunk exists at x, y"
a,(Lil;)Z,ii,addItemStackToInventory,"Adds the item stack to the inventory, returns false if it is impossible."
j,()I,ii,getFirstEmptyStack,Returns the first item stack that is empty.
a,(Les;)Les;,ii,writeToNBT,"Writes the inventory out as a list of compound tags. This is where the slot indices are used (+100 for armor, +80 for crafting)."
a,(III)I,ff,getBlockId,"Returns the block ID at coords x,y,z"
e,(I)I,ii,getFirstPartialMatchingStack,Returns the first item stack in inventory that matches the given item stack and isn't full.
b,(III)I,jx,getBlockMetadata,"Returns the block metadata at coords x,y,z"
b,(Lgv;)Z,ii,canHarvestBlock,Returns whether the current item (tool) can harvest from the specified block (actually get a result).
a,(III)I,jx,getBlockId,"Returns the block ID at coords x,y,z"
b,(III)I,ff,getBlockMetadata,"Returns the block metadata at coords x,y,z"
b,(III)I,ex,getBlockMetadata,"Returns the block metadata at coords x,y,z"
a,(III)I,ex,getBlockId,"Returns the block ID at coords x,y,z"
a,(I)Lia;,es,tagAt,Retrieves the tag at the specified index from the list.
a,(F)F,ic,sin,sin looked up in a table
f,(Ljava/lang/String;)F,ad,getFloat,"Retrieves a float value using the specified key, or 0 if no such key was stored."
a,(Ljava/io/DataInput;)V,kr,readTagContents,"Read the actual data contents of the tag, implemented in NBT extension classes"
a,(Lia;Ljava/io/DataOutput;)V,ia,writeTag,"Writes the specified tag to the given DataOutput, writing the type byte, the UTF string key and then calling the tag to write its data."
c,()Z,ko,isPathEmpty,Returns true if this path contains no points
a,(Ljava/io/DataInput;)V,hi,readTagContents,"Read the actual data contents of the tag, implemented in NBT extension classes"
a,(Ljava/io/DataInput;)V,jo,readTagContents,"Read the actual data contents of the tag, implemented in NBT extension classes"
a,(Ljava/io/DataInput;)V,ia,readTagContents,"Read the actual data contents of the tag, implemented in NBT extension classes"
a,(Ljava/io/DataInput;)V,gr,readTagContents,"Read the actual data contents of the tag, implemented in NBT extension classes"
a,(Ljava/io/DataInput;)V,e,readTagContents,"Read the actual data contents of the tag, implemented in NBT extension classes"
a,(Ljava/io/DataInput;)V,ez,readTagContents,"Read the actual data contents of the tag, implemented in NBT extension classes"
a,(Ljava/io/DataInput;)V,es,readTagContents,"Read the actual data contents of the tag, implemented in NBT extension classes"
a,(Ljava/io/DataInput;)V,cm,readTagContents,"Read the actual data contents of the tag, implemented in NBT extension classes"
a,(Ljava/io/DataInput;)V,q,readTagContents,"Read the actual data contents of the tag, implemented in NBT extension classes"
